sample	ID	Region	Identity	Product	Organism
BGG_QOSDA	NODE_132_length_246230_cov_65.3	BGC0001586: 0-19073	0.4364184770780596	['Saccharide']	Pseudomonas stutzeri
BGG_QOSDA	NODE_132_length_246230_cov_65.3	BGC0001703: 0-41570	0.40889282963454704	['Other']	Nostoc sp. CCAP 1453/38
BGG_QOSDA	NODE_132_length_246230_cov_65.3	BGC0001902: 871-37015	0.4329334544275063	['NRP', 'Polyketide']	Myxococcus virescens
BGG_QOSDA	NODE_132_length_246230_cov_65.3	BGC0001034: 1477-58979	0.444353855627397	['NRP', 'Polyketide']	Sorangium cellulosum
BGG_QOSDA	NODE_132_length_246230_cov_65.3	BGC0002340: 194-28112	0.4364184770780596	['NRP', 'Other']	Streptomyces sp. CB02980
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002043: 0-21193	0.5475855413370545	['RiPP']	Myxococcus xanthus DK 1622
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000589: 0-8421	0.4436089950138749	['RiPP']	Escherichia coli Nissle 1917
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000916: 0-13846	0.41283595373477605	['Other']	Staphylococcus carnosus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002116: 0-6188	0.4245735473936642	['RiPP']	Photorhabdus khanii HGB 1456
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000938: 104-31263	0.420881053711368	['Other (Aminocoumarin)']	Streptomyces fradiae
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001484: 0-36432	0.44173723294832024	['Other']	Actinomadura sp. ATCC 39365
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001895: 425-18341	0.431759428453798	['Polyketide']	Streptomyces sp. CB09001
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000586: 254-13092	0.43448907485981697	['RiPP']	Klebsiella pneumoniae RYC492
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001343: 61-19132	0.41626720554579544	['Polyketide']	Stigmatella aurantiaca Sg a15
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001559: 32-13103	0.42129486592992904	['RiPP']	Chondromyces crocatus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001480: 24-19784	0.4253846627454299	['Other']	Methylobacter tundripaludum 21/22
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001859: 6609-19144	0.5150406979760245	['Other (Phosphonate)']	Pseudomonas syringae
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002306: 0-3536	0.4289946405296747	['RiPP']	Paenibacillus polymyxa ATCC 842
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000527: 0-12324	0.4115316700147884	['RiPP']	Bacillus sp. HIL-Y85/54728
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002372: 389-22072	0.43097317008931685	['Polyketide', 'Terpene', 'Alkaloid']	Streptomyces sp.
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002514: 0-16028	0.4179584181749426	['Polyketide']	Streptomyces sampsonii
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002130: 474-29471	0.41326854053120765	['RiPP']	Streptomyces cacaoi CA-170360
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001395: 692-23767	0.4192166202343247	['Other']	Actinoplanes teichomyceticus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002042: 0-26113	0.44583720239011077	['NRP']	Streptomyces venezuelae
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000802: 0-10580	0.479903161931926	['Saccharide']	Sinorhizobium meliloti
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000690: 13-25423	0.44098457850629286	['Saccharide']	Streptomyces glaucescens
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002362: 1-24294	0.4627239818296946	['Polyketide']	Micromonospora endolithica
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000801: 335-31097	0.4325428189463254	['Saccharide']	Sinorhizobium meliloti
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000516: 0-10920	0.4531360982243906	['RiPP']	Geobacillus thermodenitrificans
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000548: 588-10610	0.4476798264873184	['RiPP']	Streptococcus salivarius
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000496: 0-7345	0.4476798264873184	['RiPP']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001188: 0-8471	0.43097317008931685	['RiPP']	Streptomyces sp. CT34
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000768: 0-30166	0.4462067390357758	['Saccharide']	Sphingomonas elodea ATCC 31461
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002630: 0-4291	0.444725481882478	['RiPP']	Lysobacter antibioticus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000519: 0-6400	0.4436089950138749	['RiPP']	Actinomadura namibiensis
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000551: 0-6728	0.4406073844828075	['RiPP']	Streptomyces coelicolor A3(2)
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001928: 108-8402	0.43871253664578047	['Other']	Streptomyces sp. MA37
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000500: 0-8863	0.4383317541925318	['RiPP']	Carnobacterium maltaromaticum
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000587: 1762-13637	0.43718568313530165	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001555: 1-4060	0.43718568313530165	['RiPP']	Escherichia coli chi7122
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000588: 2439-12338	0.4360339095255409	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001890: 1-28356	0.5086744909202194	['NRP']	Vibrio campbellii ATCC BAA-1116
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002699: 0-12569	0.4356486913303635	['RiPP']	Nostoc punctiforme PCC 73102
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000626: 0-7622	0.43487627984853067	['RiPP']	Bacillus thuringiensis
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002701: 0-9977	0.4333233916573239	['RiPP']	Paenibacillus thiaminolyticus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002674: 175-4686	0.4329334544275063	['RiPP']	Enterococcus faecalis
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002582: 0-7207	0.43097317008931685	['NRP']	Streptomyces chrestomyceticus
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000495: 41-38168	0.41413051166570236	['RiPP']	Actinoplanes garbadinensis
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000590: 89-5230	0.43018399288437476	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000410: 162-16011	0.4516910776306341	['NRP']	Pseudomonas fluorescens
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002694: 0-16770	0.48395057440701794	['Other']	Phaeobacter inhibens 2.10
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0002698: 0-12831	0.4265951619267079	['RiPP']	Pseudophaeobacter arcticus DSM 23566
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0001407: 0-10802	0.4261924757145468	['RiPP']	Bacillus cereus SJ1
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000504: 606-7471	0.4257889783866138	['RiPP']	Plasmid pAD1
BGG_QOSDA	NODE_143_length_235838_cov_22.8	BGC0000547: 618-22455	0.4257889783866138	['RiPP']	Streptococcus salivarius
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000648: 1057-11443	0.46061629908785057	['Terpene']	Myxococcus xanthus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000647: 251-2872	0.42978829354292214	['Terpene']	Rhodobacter sphaeroides
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000645: 0-7475	0.44323575087389755	['Terpene']	Halobacillus halophilus DSM 2266
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000637: 540-9054	0.42005069033571446	['Terpene']	Corynebacterium glutamicum
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001456: 0-9777	0.4249795215257659	['Terpene']	Streptomyces argillaceus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001227: 0-12144	0.4265951619267079	['Terpene']	Streptomyces collinus Tu 365
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000646: 60-6380	0.4289946405296747	['Terpene']	uncultured bacterium
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000633: 0-14284	0.4241667329454437	['Terpene']	Streptomyces avermitilis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000664: 0-8391	0.4229411726000467	['Terpene']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000640: 2399-8466	0.4356486913303635	['Terpene']	Enterobacteriaceae bacterium DC404
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000630: 389-6051	0.43487627984853067	['Terpene']	Paracoccus haeundaensis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000656: 169-3770	0.43371263676379795	['Terpene']	Xanthobacter autotrophicus Py2
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000649: 148-10747	0.42375907070668906	['Terpene']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000642: 1771-9054	0.43487627984853067	['Terpene']	Enterobacteriaceae bacterium DC413
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000638: 224-6452	0.43410119582301154	['Terpene']	Pantoea ananatis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000635: 630-8818	0.43410119582301154	['Terpene']	Paracoccus sp. N81106
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000641: 1208-7454	0.43097317008931685	['Terpene']	Enterobacteriaceae bacterium DC416
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000639: 324-6564	0.429391844967733	['Terpene']	Enterobacteriaceae bacterium DC260
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000634: 1312-11784	0.4360339095255409	['Terpene']	Brevundimonas sp. SD212
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000643: 363-10046	0.43410119582301154	['Terpene']	Brevundimonas vesicularis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000904: 116-14341	0.4686348988704058	['Other']	Streptomyces rubellomurinus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001441: 0-27983	0.45885042692907896	['Other']	Streptomyces sp.
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002509: 94-21985	0.4158419130427998	['NRP']	Streptomyces sp.
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000999: 772-20280	0.4137000565967187	['NRP', 'Polyketide']	Lysobacter enzymogenes
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000996: 0-16575	0.41240228636695425	['NRP', 'Polyketide']	Streptomyces sp. SPB78
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001043: 0-16183	0.41109470080387256	['NRP', 'Polyketide']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001749: 322-54057	0.4281979372493362	['Polyketide']	Pyricularia oryzae 70-15
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001686: 0-15938	0.45457428549253287	['NRP']	Clostridium sp. CAG:567
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001556: 568-21149	0.41963412277761947	['NRP', 'Polyketide']	Streptomyces sp.
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001371: 972-51788	0.4720749196206924	['NRP']	Aspergillus nidulans NRRL 8112
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002611: 1682-51377	0.4698417674095881	['NRP']	Aspergillus mulundensis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001220: 899-59804	0.45796410684332145	['NRP']	Aspergillus japonicus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000862: 6120-34330	0.43448907485981697	['Other']	Shewanella pneumatophori
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000527: 0-12324	0.4115316700147884	['RiPP']	Bacillus sp. HIL-Y85/54728
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002543: 1593-64191	0.47344419634244883	['NRP']	Phialomyces arenicola
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001241: 707-71064	0.458496175240034	['Terpene']	Claviceps fusiformis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000339: 4596-41004	0.4655162133313014	['NRP']	Streptomyces lasaliensis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000415: 2-35965	0.47241758206610984	['NRP']	Streptomyces griseovariabilis subsp. bandungensis
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001593: 1-29585	0.45707545219286944	['NRP']	Streptomyces ficellus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000383: 0-54757	0.44804685666615485	['NRP', 'Polyketide']	Photorhabdus laumondii subsp. laumondii TTO1
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001035: 0-115835	0.47668237841504574	['Polyketide', 'NRP']	Glarea lozoyensis ATCC 20868
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000450: 0-36746	0.47035803345424165	['NRP']	Streptomyces triostinicus
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000806: 296-70742	0.41326854053120765	['Saccharide']	Glycomyces sp. NRRL B-16210
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002662: 1244-63773	0.4158419130427998	['NRP']	Lentzea flaviverrucosa
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0000223: 613-66760	0.4383317541925318	['Polyketide']	uncultured bacterium BAC AB649/1850
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0001818: 1-40440	0.4595578418701754	['NRP']	Streptomyces sp. SANK 60404
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002571: 103-67235	0.4175370907392536	['NRP']	Pseudomonas syringae pv. tomato str. DC3000
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002338: 56-82305	0.45132872355922826	['Polyketide']	Myxococcales bacterium
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002440: 0-50466	0.4476798264873184	['NRP']	Streptomyces sp.
BGG_QOSDA	NODE_147_length_231959_cov_63.1	BGC0002024: 0-69359	0.45385602955748333	['Polyketide']	Nocardia argentinensis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000647: 251-2872	0.4245735473936642	['Terpene']	Rhodobacter sphaeroides
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000648: 1057-11443	0.44546715047810737	['Terpene']	Myxococcus xanthus
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000643: 363-10046	0.41963412277761947	['Terpene']	Brevundimonas vesicularis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000630: 389-6051	0.42211979182415743	['Terpene']	Paracoccus haeundaensis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002116: 0-6188	0.4829406732157783	['RiPP']	Photorhabdus khanii HGB 1456
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000646: 60-6380	0.4249795215257659	['Terpene']	uncultured bacterium
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001526: 0-14417	0.4651682569966671	['Other']	Synechocystis salina LEGE 06099
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000554: 0-6546	0.45385602955748333	['RiPP']	Streptomyces filamentosus NRRL 15998
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002699: 0-12569	0.44173723294832024	['RiPP']	Nostoc punctiforme PCC 73102
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002306: 0-3536	0.44098457850629286	['RiPP']	Paenibacillus polymyxa ATCC 842
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000623: 115-2792	0.4406073844828075	['RiPP']	Lactobacillus plantarum
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002630: 0-4291	0.43756833296427666	['RiPP']	Lysobacter antibioticus
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001210: 0-9235	0.43718568313530165	['RiPP']	Bacillus pseudomycoides DSM 12442
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002150: 0-3220	0.43371263676379795	['RiPP']	Streptomyces triculaminicus
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002151: 0-3226	0.43371263676379795	['RiPP']	Streptomyces griseocarneus
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002005: 0-6198	0.43371263676379795	['RiPP']	Xanthomonas oryzae pv. oryzae
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000513: 0-6203	0.4333233916573239	['RiPP']	Saccharopolyspora erythraea NRRL 2338
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000521: 0-12132	0.4325428189463254	['RiPP']	Lactococcus lactis subsp. lactis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000500: 0-8863	0.431759428453798	['RiPP']	Carnobacterium maltaromaticum
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000645: 0-7475	0.42978829354292214	['Terpene']	Halobacillus halophilus DSM 2266
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000504: 606-7471	0.4289946405296747	['RiPP']	Plasmid pAD1
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000626: 0-7622	0.4285966735399661	['RiPP']	Bacillus thuringiensis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002698: 0-12831	0.4281979372493362	['RiPP']	Pseudophaeobacter arcticus DSM 23566
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000539: 155-11740	0.4265951619267079	['RiPP']	Staphylococcus warneri
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000590: 89-5230	0.4257889783866138	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000501: 0-7208	0.42375907070668906	['RiPP']	Catenulispora acidiphila DSM 44928
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000587: 1762-13637	0.4217077759677249	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000589: 0-8421	0.4217077759677249	['RiPP']	Escherichia coli Nissle 1917
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002447: 0-8196	0.47173202311941964	['RiPP']	Bacillus cereus
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000588: 2439-12338	0.420881053711368	['RiPP']	Escherichia coli
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000551: 0-6728	0.420881053711368	['RiPP']	Streptomyces coelicolor A3(2)
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001555: 1-4060	0.41963412277761947	['RiPP']	Escherichia coli chi7122
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002322: 0-4106	0.4187981742969395	['Other']	Citrobacter pasteurii
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000802: 0-10580	0.4154156066805986	['Saccharide']	Sinorhizobium meliloti
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000519: 0-6400	0.4154156066805986	['RiPP']	Actinomadura namibiensis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001639: 0-5012	0.41283595373477605	['RiPP']	Klebsiella pneumoniae
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000558: 856-5167	0.41021738890123133	['RiPP']	Bacillus subtilis subsp. subtilis str. 168
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001638: 626-5883	0.40844897594432417	['RiPP']	Klebsiella pneumoniae subsp. ozaenae
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000487: 82-11698	0.4609684222067722	['RiPP']	Carnobacterium maltaromaticum
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000635: 630-8818	0.42375907070668906	['Terpene']	Paracoccus sp. N81106
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002568: 0-11038	0.44398169496216755	['Other']	Streptomyces scabiei 87.22
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002567: 0-10865	0.45023895605663694	['Other']	Streptomyces sp. MA5143a
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001525: 0-16392	0.4616716464244642	['Other']	Synechocystis salina LEGE 06155
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002442: 0-8391	0.4758320170168332	['RiPP']	Bacillus toyonensis
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002488: 861-9249	0.43097317008931685	['Other']	Paenibacillus mucilaginosus KNP414
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002115: 0-14439	0.4321514790331078	['RiPP']	Streptomyces albidoflavus J1074
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0000497: 228-10998	0.4398512367710438	['RiPP']	Streptococcus ratti
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002487: 0-9259	0.4261924757145468	['Other']	Staphylococcus aureus subsp. aureus Mu50
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0001684: 0-4789	0.4253846627454299	['Other']	Klebsiella variicola
BGG_QOSDA	NODE_148_length_231255_cov_123.2	BGC0002635: 0-6932	0.4321514790331078	['RiPP']	Actinokineospora diospyrosa
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001526: 0-14417	0.4623735320372376	['Other']	Synechocystis salina LEGE 06099
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000600: 0-8141	0.42129486592992904	['RiPP']	Bacillus thuringiensis
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002298: 82-4971	0.4333233916573239	['RiPP']	Sanguibacter keddieii DSM 10542
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001645: 745-5609	0.43097317008931685	['RiPP']	Streptomyces sp. NRRL S-118
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002116: 0-6188	0.4717320231194197	['RiPP']	Photorhabdus khanii HGB 1456
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002442: 0-8391	0.4856311725800225	['RiPP']	Bacillus toyonensis
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000554: 0-6546	0.45421536491367837	['RiPP']	Streptomyces filamentosus NRRL 15998
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001496: 0-9037	0.44211270367206834	['RiPP']	Actinokineospora spheciospongiae
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002150: 0-3220	0.4398512367710438	['RiPP']	Streptomyces triculaminicus
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002151: 0-3226	0.4398512367710438	['RiPP']	Streptomyces griseocarneus
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000623: 115-2792	0.43947227253786675	['RiPP']	Lactobacillus plantarum
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000563: 185-5330	0.439092707621434	['RiPP']	Streptomyces venezuelae ATCC 10712
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000521: 0-12132	0.431759428453798	['RiPP']	Lactococcus lactis subsp. lactis
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001176: 0-4792	0.43097317008931685	['RiPP']	Streptomonospora alba
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001226: 0-6018	0.42978829354292214	['RiPP']	Streptomyces collinus Tu 365
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001634: 0-4963	0.429391844967733	['RiPP']	Streptomyces sp. NRRL F-5702
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000501: 0-7208	0.4289946405296747	['RiPP']	Catenulispora acidiphila DSM 44928
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001525: 0-16392	0.46759785090798334	['Other']	Synechocystis salina LEGE 06155
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000500: 0-8863	0.4281979372493362	['RiPP']	Carnobacterium maltaromaticum
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000626: 0-7622	0.4261924757145468	['RiPP']	Bacillus thuringiensis
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002306: 0-3536	0.4241667329454437	['RiPP']	Paenibacillus polymyxa ATCC 842
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000513: 0-6203	0.4229411726000467	['RiPP']	Saccharopolyspora erythraea NRRL 2338
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001210: 0-9235	0.42211979182415743	['RiPP']	Bacillus pseudomycoides DSM 12442
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000539: 155-11740	0.4217077759677249	['RiPP']	Staphylococcus warneri
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000504: 606-7471	0.4217077759677249	['RiPP']	Plasmid pAD1
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001862: 368-5173	0.4217077759677249	['RiPP']	Aeribacillus pallidus
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000519: 0-6400	0.42005069033571446	['RiPP']	Actinomadura namibiensis
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001639: 0-5012	0.4179584181749426	['RiPP']	Klebsiella pneumoniae
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000575: 460-4938	0.41626720554579544	['RiPP']	Rhodococcus jostii
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001889: 1-4244	0.43526281671361733	['RiPP']	Thermobifida fusca YX
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002425: 1265-25473	0.4595578418701754	['RiPP']	Streptomyces sp.
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001551: 6-4553	0.4241667329454437	['RiPP']	Streptomyces glaucescens
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002699: 0-12569	0.43136666092021825	['RiPP']	Nostoc punctiforme PCC 73102
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000496: 0-7345	0.4255869233076557	['RiPP']	Streptomyces griseus subsp. griseus NBRC 13350
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002488: 861-9249	0.42978829354292214	['Other']	Paenibacillus mucilaginosus KNP414
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002487: 0-9259	0.43371263676379795	['Other']	Staphylococcus aureus subsp. aureus Mu50
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0002447: 0-8196	0.48428694358842106	['RiPP']	Bacillus cereus
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0000487: 82-11698	0.47956487562937294	['RiPP']	Carnobacterium maltaromaticum
BGG_QOSDA	NODE_152_length_229364_cov_220.3	BGC0001391: 0-10393	0.43871253664578047	['RiPP']	Bacillus thuringiensis serovar rongseni
